epoch,train_loss,test_loss,mean_iou,seconds
100,0.03683983534574509,0.15717732906341553,0.7470226006225303,40.48888444900513
101,0.03636251762509346,0.1566474735736847,0.7528333713379823,40.45121240615845
102,0.03767175227403641,0.15431629121303558,0.756509017008875,40.54978394508362
103,0.03589974343776703,0.15534643828868866,0.7584588410011375,41.676560401916504
104,0.03389662131667137,0.1536913514137268,0.7582954354042061,40.67437291145325
105,0.03740954026579857,0.1575600951910019,0.7544102006781542,44.16940689086914
106,0.04149582237005234,0.15688425302505493,0.7545967700759366,45.970569133758545
107,0.03750554844737053,0.1573454737663269,0.7527231630891829,44.18918061256409
108,0.03852216154336929,0.15343843400478363,0.7567638228827506,50.13060784339905
109,0.03536125272512436,0.15707623958587646,0.7570964808131025,44.29792785644531
110,0.03430744633078575,0.16019834578037262,0.7533573999743166,49.46748924255371
111,0.0367182120680809,0.15758749842643738,0.7511826999213699,44.155094146728516
112,0.03678688779473305,0.15392249822616577,0.7583201270264007,45.99886679649353
113,0.03584935516119003,0.15523405373096466,0.7579634490464646,58.73552346229553
114,0.034437231719493866,0.1587810069322586,0.7542595988095611,62.00114583969116
115,0.03546994552016258,0.16442501544952393,0.7488066104237634,61.02010655403137
116,0.03619067370891571,0.15479733049869537,0.7621523656234042,61.010353803634644
117,0.034918412566185,0.16104236245155334,0.7538793855027663,61.399802684783936
118,0.036004047840833664,0.1618741750717163,0.752472096922919,62.69821643829346
119,0.03504288196563721,0.15788473188877106,0.758865506845911,62.25685119628906
120,0.0336732342839241,0.1561841070652008,0.7618361751400556,63.01998329162598
121,0.03595654293894768,0.15673434734344482,0.758236458979949,64.14391088485718
122,0.0338280089199543,0.1572505533695221,0.7602458726681769,65.54844331741333
123,0.03474768251180649,0.15864916145801544,0.7602390081499447,62.19685959815979
124,0.03126524016261101,0.16184882819652557,0.7574783823984786,62.521340131759644
125,0.032181546092033386,0.16057738661766052,0.7602707408078965,61.9683632850647
126,0.03160461038351059,0.1609613001346588,0.7572148960224663,63.91241788864136
127,0.032770998775959015,0.16092422604560852,0.759432245178892,62.83550786972046
128,0.03109922632575035,0.16157640516757965,0.7590384096796038,61.49830722808838
129,0.03109065257012844,0.16430842876434326,0.757658570281634,62.59411668777466
130,0.030273541808128357,0.16285106539726257,0.7602490681555114,61.93095588684082
131,0.030595604330301285,0.16606605052947998,0.757305762515708,60.84779381752014
132,0.032296933233737946,0.1648087203502655,0.7596621834366145,60.21173286437988
133,0.032904062420129776,0.16153132915496826,0.7590801175662284,60.94444274902344
134,0.03129129484295845,0.1649697721004486,0.7586832845573294,62.55790114402771
135,0.03231097012758255,0.16325120627880096,0.7594488573834471,62.011778593063354
136,0.030031871050596237,0.16257421672344208,0.7618574953674662,60.79149150848389
137,0.029055634513497353,0.16743609309196472,0.7571621664935562,59.925410747528076
138,0.03034990094602108,0.1677781343460083,0.7577523726119919,62.716228723526
139,0.029402103275060654,0.1650702953338623,0.7588006243320036,60.68793201446533
140,0.029662620276212692,0.16378150880336761,0.7603698535637936,59.45663619041443
141,0.030591320246458054,0.1663328856229782,0.7595821691440676,59.80833458900452
142,0.029483333230018616,0.16467759013175964,0.759661662307862,54.86982750892639
143,0.029097016900777817,0.16702507436275482,0.7595890909811693,45.028831005096436
144,0.030720392242074013,0.16976357996463776,0.7544127060432696,44.05272459983826
145,0.028046492487192154,0.16920921206474304,0.7574223227759063,46.2679967880249
146,0.02980886772274971,0.16845768690109253,0.7579408236252573,59.970667362213135
147,0.02968604490160942,0.1697624921798706,0.7582178387247211,62.55988359451294
148,0.028932977467775345,0.1697319597005844,0.7591360533414497,60.94803595542908
149,0.028589988127350807,0.16996073722839355,0.7594825002569026,58.49876570701599
150,0.028568759560585022,0.16932810842990875,0.7584921028346956,61.45747685432434
151,0.027846133336424828,0.1694943904876709,0.759783458762897,60.514427185058594
152,0.027997899800539017,0.17287983000278473,0.7563714128133946,58.81208062171936
153,0.028459837660193443,0.17188861966133118,0.7578997693732844,59.120131731033325
154,0.02897464670240879,0.16894932091236115,0.7609842484303478,58.52027201652527
155,0.029991144314408302,0.16845054924488068,0.7637858441663439,59.14689898490906
156,0.028012555092573166,0.1709131896495819,0.7615882383101966,60.41686129570007
157,0.026590917259454727,0.17107275128364563,0.7596996618181047,59.49313497543335
158,0.028266962617635727,0.17312872409820557,0.7590697376321696,58.0427029132843
159,0.027648022398352623,0.17508764564990997,0.7591566174944274,59.258525133132935
160,0.03022560104727745,0.17151489853858948,0.7604901209883052,59.85432839393616
161,0.02839708887040615,0.17196574807167053,0.7587572749010102,59.199727296829224
162,0.027506818994879723,0.17283493280410767,0.7605865596334217,59.5754177570343
163,0.027263078838586807,0.17474307119846344,0.7601975045276942,59.25710487365723
164,0.028324168175458908,0.17312544584274292,0.7611294421054184,59.37660503387451
165,0.026430660858750343,0.17472566664218903,0.7597813401117584,59.208725452423096
166,0.02754111960530281,0.17425836622714996,0.7588723388115071,61.22425699234009
167,0.026861151680350304,0.17524203658103943,0.7604053770749715,60.0042929649353
168,0.02806798741221428,0.1762063205242157,0.7597971960500962,60.45333695411682
169,0.027526896446943283,0.1737980991601944,0.7598526905021163,47.35173797607422
170,0.025870999321341515,0.17712458968162537,0.7571462099507944,43.82525849342346
171,0.026321226730942726,0.17645899951457977,0.7596115069449096,43.44144630432129
172,0.027392571792006493,0.17819850146770477,0.7580639353203946,43.47306966781616
173,0.02557848021388054,0.17591965198516846,0.7600609222240131,43.59994602203369
174,0.026005655527114868,0.1757413148880005,0.7597153700111114,43.44182991981506
175,0.0262103583663702,0.17599819600582123,0.75965011445857,44.176753520965576
176,0.025507133454084396,0.17897489666938782,0.7595826808622631,41.13089942932129
177,0.02651466429233551,0.17651844024658203,0.7597741618162401,41.225882053375244
178,0.026295166462659836,0.1771238148212433,0.7596643748601436,41.01699757575989
179,0.027082961052656174,0.17586828768253326,0.7591995103800467,40.824689865112305
180,0.025615060701966286,0.1769191175699234,0.7606087031659369,40.990845918655396
181,0.027647823095321655,0.1762608289718628,0.7600052190344897,40.91985726356506
182,0.025870714336633682,0.17679455876350403,0.7595283154771871,40.86534285545349
183,0.02779853716492653,0.17751339077949524,0.7597195870931649,41.30669164657593
184,0.026345154270529747,0.1775853931903839,0.7600990117737,40.72707438468933
185,0.028169026598334312,0.17719262838363647,0.7600797817856301,40.60956048965454
186,0.027234351262450218,0.17813609540462494,0.759521928065038,40.69687533378601
187,0.027486473321914673,0.17749324440956116,0.7590304365125686,40.98471450805664
188,0.02538987062871456,0.176964670419693,0.7599028532065143,40.64003777503967
189,0.028061017394065857,0.17789523303508759,0.760178976863989,40.72827458381653
190,0.024822339415550232,0.17686401307582855,0.7600916258851048,40.899486780166626
191,0.027256827801465988,0.17815086245536804,0.7590501857475739,40.66320085525513
192,0.02540954016149044,0.17664778232574463,0.7609772514645047,40.76379942893982
193,0.02721496857702732,0.17844702303409576,0.7591768387496967,40.946330547332764
194,0.026126299053430557,0.1779017448425293,0.7596817928215222,40.59822344779968
195,0.02740701101720333,0.1780751347541809,0.7602273430316939,41.175448417663574
196,0.026257991790771484,0.17785125970840454,0.7594886743972167,41.13493347167969
197,0.02606351114809513,0.1778462827205658,0.7596656567536421,40.92751431465149
198,0.026534821838140488,0.17897287011146545,0.7598785790869056,40.94722509384155
199,0.02498006634414196,0.17847199738025665,0.7604535763166462,40.90083193778992
200,0.02528267726302147,0.17853884398937225,0.7596375838299464,41.088329553604126
